Dataset,c,k,m,M_NUM,PIVOT,Q_NUM,R_MIN,RATIO,RECALL,AVG_TIME,COST,DATE
imageNet,1.25,80,30,16,5,100,300,2.14506,0.34675,0.10328,1.09726e-05,856.898,
imageNet,1.25,90,30,16,5,100,300,2.14506,0.330222,0.10328,1.09726e-05,856.898,
imageNet,1.25,100,30,16,5,100,300,2.14506,0.3962,0.10328,1.09726e-05,856.898,
nytimes,1.75,1,15,16,5,100,1,1.0006,0.69,71.1865,0.181143,856.931,
nytimes,1.75,10,15,16,5,100,1,1.00189,0.462,71.1865,0.181143,856.931,
nytimes,1.75,20,15,16,5,100,1,1.00205,0.3415,71.1865,0.181143,856.931,
nytimes,1.75,30,15,16,5,100,1,1.00205,0.266667,71.1865,0.181143,856.931,
nytimes,1.75,40,15,16,5,100,1,1.00205,0.2365,71.1865,0.181143,856.931,
nytimes,1.75,50,15,16,5,100,1,1.00205,0.2212,71.1865,0.181143,856.931,
nytimes,1.75,60,15,16,5,100,1,1.00205,0.226333,71.1865,0.181143,856.931,
nytimes,1.75,70,15,16,5,100,1,1.00205,0.221429,71.1865,0.181143,856.931,
nytimes,1.75,80,15,16,5,100,1,1.00205,0.237875,71.1865,0.181143,856.931,
nytimes,1.75,90,15,16,5,100,1,1.00205,0.257889,71.1865,0.181143,856.931,
nytimes,1.75,100,15,16,5,100,1,1.00205,0.2789,71.1865,0.181143,856.931,
nytimes,1.75,1,20,16,5,100,1,1.0016,0.68,77.0073,0.224039,856.931,
nytimes,1.75,10,20,16,5,100,1,1.00196,0.464,77.0073,0.224039,856.931,
nytimes,1.75,20,20,16,5,100,1,1.00225,0.3525,77.0073,0.224039,856.931,
nytimes,1.75,30,20,16,5,100,1,1.00225,0.267,77.0073,0.224039,856.931,
nytimes,1.75,40,20,16,5,100,1,1.00225,0.23025,77.0073,0.224039,856.931,
nytimes,1.75,50,20,16,5,100,1,1.00225,0.2116,77.0073,0.224039,856.931,
nytimes,1.75,60,20,16,5,100,1,1.00225,0.2125,77.0073,0.224039,856.931,
nytimes,1.75,70,20,16,5,100,1,1.00225,0.202571,77.0073,0.224039,856.931,
nytimes,1.75,80,20,16,5,100,1,1.00225,0.20625,77.0073,0.224039,856.931,
nytimes,1.75,90,20,16,5,100,1,1.00225,0.210222,77.0073,0.224039,856.931,
nytimes,1.75,100,20,16,5,100,1,1.00225,0.217,77.0073,0.224039,856.931,
nytimes,1.75,1,30,16,5,100,1,1.00162,0.69,67.1657,0.121861,856.931,
nytimes,1.75,10,30,16,5,100,1,1.00216,0.459,67.1657,0.121861,856.931,
nytimes,1.75,20,30,16,5,100,1,1.00223,0.346,67.1657,0.121861,856.931,
nytimes,1.75,30,30,16,5,100,1,1.00223,0.260667,67.1657,0.121861,856.931,
nytimes,1.75,40,30,16,5,100,1,1.00223,0.2425,67.1657,0.121861,856.931,
nytimes,1.75,50,30,16,5,100,1,1.00223,0.231,67.1657,0.121861,856.931,
nytimes,1.75,60,30,16,5,100,1,1.00223,0.242833,67.1657,0.121861,856.931,
nytimes,1.75,70,30,16,5,100,1,1.00223,0.237286,67.1657,0.121861,856.931,
nytimes,1.75,80,30,16,5,100,1,1.00223,0.241625,67.1657,0.121861,856.931,
nytimes,1.75,90,30,16,5,100,1,1.00223,0.251778,67.1657,0.121861,856.931,
nytimes,1.75,100,30,16,5,100,1,1.00223,0.2623,67.1657,0.121861,856.931,
nytimes,1.75,1,30,16,5,100,1,1.001,0.69,74.9881,0.171735,856.931,
nytimes,1.75,10,30,16,5,100,1,1.00189,0.471,74.9881,0.171735,856.931,
nytimes,1.75,20,30,16,5,100,1,1.00226,0.3415,74.9881,0.171735,856.931,
nytimes,1.75,30,30,16,5,100,1,1.00226,0.262667,74.9881,0.171735,856.931,
nytimes,1.75,40,30,16,5,100,1,1.00226,0.239,74.9881,0.171735,856.931,
nytimes,1.75,50,30,16,5,100,1,1.00226,0.2286,74.9881,0.171735,856.931,
nytimes,1.75,60,30,16,5,100,1,1.00226,0.226667,74.9881,0.171735,856.931,
nytimes,1.75,70,30,16,5,100,1,1.00226,0.223857,74.9881,0.171735,856.931,
nytimes,1.75,80,30,16,5,100,1,1.00226,0.23225,74.9881,0.171735,856.931,
nytimes,1.75,90,30,16,5,100,1,1.00226,0.241333,74.9881,0.171735,856.931,
nytimes,1.75,100,30,16,5,100,1,1.00226,0.2497,74.9881,0.171735,856.931,
seismic1m,1.5,1,30,16,5,100,1,1.00034,0.97,336.952,0.280495,856.934,
seismic1m,1.5,10,30,16,5,100,1,1.0002,0.93,336.952,0.280495,856.934,
seismic1m,1.5,20,30,16,5,100,1,1.00033,0.929,336.952,0.280495,856.934,
seismic1m,1.5,30,30,16,5,100,1,1.00038,0.922333,336.952,0.280495,856.934,
seismic1m,1.5,40,30,16,5,100,1,1.00046,0.91725,336.952,0.280495,856.934,
seismic1m,1.5,50,30,16,5,100,1,1.00049,0.9212,336.952,0.280495,856.934,
seismic1m,1.5,60,30,16,5,100,1,1.00051,0.921,336.952,0.280495,856.934,
seismic1m,1.5,70,30,16,5,100,1,1.00051,0.919286,336.952,0.280495,856.934,
seismic1m,1.5,80,30,16,5,100,1,1.00054,0.913875,336.952,0.280495,856.934,
seismic1m,1.5,90,30,16,5,100,1,1.00055,0.915111,336.952,0.280495,856.934,
seismic1m,1.5,100,30,16,5,100,1,1.00056,0.9139,336.952,0.280495,856.934,
crawl,1.5,1,15,16,5,100,1,1.00062,0.98,546.36,0.162087,868.986,
crawl,1.5,10,15,16,5,100,1,1.00097,0.965,546.36,0.162087,868.986,
crawl,1.5,20,15,16,5,100,1,1.00115,0.954,546.36,0.162087,868.986,
crawl,1.5,30,15,16,5,100,1,1.00123,0.949,546.36,0.162087,868.986,
crawl,1.5,40,15,16,5,100,1,1.00137,0.943,546.36,0.162087,868.986,
crawl,1.5,50,15,16,5,100,1,1.00152,0.9342,546.36,0.162087,868.986,
crawl,1.5,60,15,16,5,100,1,1.00168,0.925833,546.36,0.162087,868.986,
crawl,1.5,70,15,16,5,100,1,1.00185,0.923571,546.36,0.162087,868.986,
crawl,1.5,80,15,16,5,100,1,1.00201,0.92075,546.36,0.162087,868.986,
crawl,1.5,90,15,16,5,100,1,1.00214,0.917222,546.36,0.162087,868.986,
crawl,1.5,100,15,16,5,100,1,1.00226,0.916,546.36,0.162087,868.986,
crawl,1.5,1,15,16,5,100,1,1.00068,0.97,497.567,0.0910136,868.991,
crawl,1.5,10,15,16,5,100,1,1.00258,0.908,497.567,0.0910136,868.991,
crawl,1.5,20,15,16,5,100,1,1.00305,0.8895,497.567,0.0910136,868.991,
crawl,1.5,30,15,16,5,100,1,1.00337,0.876667,497.567,0.0910136,868.991,
crawl,1.5,40,15,16,5,100,1,1.00375,0.86475,497.567,0.0910136,868.991,
crawl,1.5,50,15,16,5,100,1,1.00403,0.855,497.567,0.0910136,868.991,
crawl,1.5,60,15,16,5,100,1,1.00431,0.8445,497.567,0.0910136,868.991,
crawl,1.5,70,15,16,5,100,1,1.00455,0.838857,497.567,0.0910136,868.991,
crawl,1.5,80,15,16,5,100,1,1.00477,0.8335,497.567,0.0910136,868.991,
crawl,1.5,90,15,16,5,100,1,1.00497,0.828333,497.567,0.0910136,868.991,
crawl,1.5,100,15,16,5,100,1,1.00515,0.8258,497.567,0.0910136,868.991,
crawl,1.5,1,15,16,5,100,20,1.00374,0.93,537.681,0.167362,869.002,
crawl,1.5,10,15,16,5,100,20,1.00408,0.92,537.681,0.167362,869.002,
crawl,1.5,20,15,16,5,100,20,1.0048,0.9055,537.681,0.167362,869.002,
crawl,1.5,30,15,16,5,100,20,1.00526,0.888333,537.681,0.167362,869.002,
crawl,1.5,40,15,16,5,100,20,1.00565,0.88225,537.681,0.167362,869.002,
crawl,1.5,50,15,16,5,100,20,1.00597,0.8756,537.681,0.167362,869.002,
crawl,1.5,60,15,16,5,100,20,1.00628,0.87,537.681,0.167362,869.002,
crawl,1.5,70,15,16,5,100,20,1.00657,0.865429,537.681,0.167362,869.002,
crawl,1.5,80,15,16,5,100,20,1.00686,0.86175,537.681,0.167362,869.002,
crawl,1.5,90,15,16,5,100,20,1.00713,0.859889,537.681,0.167362,869.002,
crawl,1.5,100,15,16,5,100,20,1.00737,0.857,537.681,0.167362,869.002,
crawl,1.5,1,15,16,5,100,300,1.53962,0,0.14347,5.33268e-05,869.002,
crawl,1.5,10,15,16,5,100,300,1.48088,0,0.14347,5.33268e-05,869.002,
crawl,1.5,20,15,16,5,100,300,1.47935,0,0.14347,5.33268e-05,869.002,
crawl,1.5,30,15,16,5,100,300,1.48248,0,0.14347,5.33268e-05,869.002,
crawl,1.5,40,15,16,5,100,300,1.48776,0,0.14347,5.33268e-05,869.002,
crawl,1.5,50,15,16,5,100,300,1.49412,0,0.14347,5.33268e-05,869.002,
crawl,1.5,60,15,16,5,100,300,1.50125,0,0.14347,5.33268e-05,869.002,
crawl,1.5,70,15,16,5,100,300,1.50917,0,0.14347,5.33268e-05,869.002,
crawl,1.5,80,15,16,5,100,300,1.51812,0,0.14347,5.33268e-05,869.002,
crawl,1.5,90,15,16,5,100,300,1.52866,0,0.14347,5.33268e-05,869.002,
crawl,1.5,100,15,16,5,100,300,1.54234,0,0.14347,5.33268e-05,869.002,
crawl,1.75,1,15,16,5,100,1,1.00117,0.97,540.57,0.151807,872.979,
crawl,1.75,10,15,16,5,100,1,1.00205,0.933,540.57,0.151807,872.979,
crawl,1.75,20,15,16,5,100,1,1.0021,0.9305,540.57,0.151807,872.979,
crawl,1.75,30,15,16,5,100,1,1.0022,0.926333,540.57,0.151807,872.979,
crawl,1.75,40,15,16,5,100,1,1.00245,0.913,540.57,0.151807,872.979,
crawl,1.75,50,15,16,5,100,1,1.00261,0.91,540.57,0.151807,872.979,
crawl,1.75,60,15,16,5,100,1,1.00278,0.905167,540.57,0.151807,872.979,
crawl,1.75,70,15,16,5,100,1,1.00293,0.897286,540.57,0.151807,872.979,
crawl,1.75,80,15,16,5,100,1,1.00307,0.893875,540.57,0.151807,872.979,
crawl,1.75,90,15,16,5,100,1,1.00319,0.889444,540.57,0.151807,872.979,
crawl,1.75,100,15,16,5,100,1,1.0033,0.8848,540.57,0.151807,872.979,
crawl,1.25,1,15,16,5,100,1,1.00066,0.97,580.07,0.178731,872.98,
crawl,1.25,10,15,16,5,100,1,1.00204,0.944,580.07,0.178731,872.98,
crawl,1.25,20,15,16,5,100,1,1.00214,0.938,580.07,0.178731,872.98,
crawl,1.25,30,15,16,5,100,1,1.00222,0.932,580.07,0.178731,872.98,
crawl,1.25,40,15,16,5,100,1,1.00232,0.92725,580.07,0.178731,872.98,
crawl,1.25,50,15,16,5,100,1,1.00236,0.923,580.07,0.178731,872.98,
crawl,1.25,60,15,16,5,100,1,1.00241,0.919667,580.07,0.178731,872.98,
crawl,1.25,70,15,16,5,100,1,1.00248,0.914857,580.07,0.178731,872.98,
crawl,1.25,80,15,16,5,100,1,1.00256,0.911875,580.07,0.178731,872.98,
crawl,1.25,90,15,16,5,100,1,1.00262,0.908556,580.07,0.178731,872.98,
crawl,1.25,100,15,16,5,100,1,1.00269,0.9039,580.07,0.178731,872.98,
astro1m,1.5,1,15,16,5,100,1,1.00723,0.56,222.085,0.0996863,873.096,
astro1m,1.5,10,15,16,5,100,1,1.00887,0.573,222.085,0.0996863,873.096,
astro1m,1.5,20,15,16,5,100,1,1.00967,0.539,222.085,0.0996863,873.096,
astro1m,1.5,30,15,16,5,100,1,1.01032,0.517667,222.085,0.0996863,873.096,
astro1m,1.5,40,15,16,5,100,1,1.01098,0.5015,222.085,0.0996863,873.096,
astro1m,1.5,50,15,16,5,100,1,1.01151,0.4984,222.085,0.0996863,873.096,
astro1m,1.5,60,15,16,5,100,1,1.01192,0.487833,222.085,0.0996863,873.096,
astro1m,1.5,70,15,16,5,100,1,1.01227,0.481143,222.085,0.0996863,873.096,
astro1m,1.5,80,15,16,5,100,1,1.01263,0.476125,222.085,0.0996863,873.096,
astro1m,1.5,90,15,16,5,100,1,1.01294,0.472889,222.085,0.0996863,873.096,
astro1m,1.5,100,15,16,5,100,1,1.01322,0.469,222.085,0.0996863,873.096,
audio,1.5,1,15,16,5,100,1,1.00001,0.99,3.80052,0.0452172,873.096,
audio,1.5,10,15,16,5,100,1,1.002,0.964,3.80052,0.0452172,873.096,
audio,1.5,20,15,16,5,100,1,1.00257,0.95,3.80052,0.0452172,873.096,
audio,1.5,30,15,16,5,100,1,1.00257,0.963333,3.80052,0.0452172,873.096,
audio,1.5,40,15,16,5,100,1,1.00257,0.9585,3.80052,0.0452172,873.096,
audio,1.5,50,15,16,5,100,1,1.00257,0.9288,3.80052,0.0452172,873.096,
audio,1.5,60,15,16,5,100,1,1.00257,0.944,3.80052,0.0452172,873.096,
audio,1.5,70,15,16,5,100,1,1.00257,0.932,3.80052,0.0452172,873.096,
audio,1.5,80,15,16,5,100,1,1.00257,0.935,3.80052,0.0452172,873.096,
audio,1.5,90,15,16,5,100,1,1.00257,0.906778,3.80052,0.0452172,873.096,
audio,1.5,100,15,16,5,100,1,1.00257,0.9327,3.80052,0.0452172,873.096,
bigann,1.5,1,15,16,5,100,1,1.00036,0.99,155.274,0.0447809,873.096,
bigann,1.5,10,15,16,5,100,1,1.00016,0.994,155.274,0.0447809,873.096,
bigann,1.5,20,15,16,5,100,1,1.00031,0.984,155.274,0.0447809,873.096,
bigann,1.5,30,15,16,5,100,1,1.00045,0.98,155.274,0.0447809,873.096,
bigann,1.5,40,15,16,5,100,1,1.00063,0.97175,155.274,0.0447809,873.096,
bigann,1.5,50,15,16,5,100,1,1.00086,0.9664,155.274,0.0447809,873.096,
bigann,1.5,60,15,16,5,100,1,1.00105,0.9615,155.274,0.0447809,873.096,
bigann,1.5,70,15,16,5,100,1,1.00123,0.955,155.274,0.0447809,873.096,
bigann,1.5,80,15,16,5,100,1,1.00141,0.9505,155.274,0.0447809,873.096,
bigann,1.5,90,15,16,5,100,1,1.00159,0.947222,155.274,0.0447809,873.096,
bigann,1.5,100,15,16,5,100,1,1.00174,0.9437,155.274,0.0447809,873.096,
cifar,1.5,1,15,16,5,100,1,1,1,5.80326,0.0868882,873.096,
cifar,1.5,10,15,16,5,100,1,1.0014,0.941,5.80326,0.0868882,873.096,
cifar,1.5,20,15,16,5,100,1,1.00234,0.9185,5.80326,0.0868882,873.096,
cifar,1.5,30,15,16,5,100,1,1.00234,0.942333,5.80326,0.0868882,873.096,
cifar,1.5,40,15,16,5,100,1,1.00234,0.94325,5.80326,0.0868882,873.096,
cifar,1.5,50,15,16,5,100,1,1.00234,0.9152,5.80326,0.0868882,873.096,
cifar,1.5,60,15,16,5,100,1,1.00234,0.930833,5.80326,0.0868882,873.096,
cifar,1.5,70,15,16,5,100,1,1.00234,0.924429,5.80326,0.0868882,873.096,
cifar,1.5,80,15,16,5,100,1,1.00234,0.928625,5.80326,0.0868882,873.096,
cifar,1.5,90,15,16,5,100,1,1.00234,0.904111,5.80326,0.0868882,873.096,
cifar,1.5,100,15,16,5,100,1,1.00234,0.9277,5.80326,0.0868882,873.096,
astro1m,1.5,1,15,16,5,100,1,1.00994,0.57,207.82,0.0740633,873.096,
astro1m,1.5,10,15,16,5,100,1,1.01312,0.449,207.82,0.0740633,873.096,
astro1m,1.5,20,15,16,5,100,1,1.01418,0.4255,207.82,0.0740633,873.096,
astro1m,1.5,30,15,16,5,100,1,1.01496,0.413,207.82,0.0740633,873.096,
astro1m,1.5,40,15,16,5,100,1,1.01548,0.40975,207.82,0.0740633,873.096,
astro1m,1.5,50,15,16,5,100,1,1.01592,0.398,207.82,0.0740633,873.096,
astro1m,1.5,60,15,16,5,100,1,1.01631,0.3945,207.82,0.0740633,873.096,
astro1m,1.5,70,15,16,5,100,1,1.01668,0.386714,207.82,0.0740633,873.096,
astro1m,1.5,80,15,16,5,100,1,1.01701,0.382125,207.82,0.0740633,873.096,
astro1m,1.5,90,15,16,5,100,1,1.01729,0.378,207.82,0.0740633,873.096,
astro1m,1.5,100,15,16,5,100,1,1.01754,0.3747,207.82,0.0740633,873.096,
audio,1.5,1,15,16,5,100,1,1.00019,0.99,3.53328,0.0372014,873.096,
audio,1.5,10,15,16,5,100,1,1.00127,0.963,3.53328,0.0372014,873.096,
audio,1.5,20,15,16,5,100,1,1.00165,0.959,3.53328,0.0372014,873.096,
audio,1.5,30,15,16,5,100,1,1.00165,0.969333,3.53328,0.0372014,873.096,
audio,1.5,40,15,16,5,100,1,1.00165,0.964,3.53328,0.0372014,873.096,
audio,1.5,50,15,16,5,100,1,1.00165,0.9364,3.53328,0.0372014,873.096,
audio,1.5,60,15,16,5,100,1,1.00165,0.953,3.53328,0.0372014,873.096,
audio,1.5,70,15,16,5,100,1,1.00165,0.939714,3.53328,0.0372014,873.096,
audio,1.5,80,15,16,5,100,1,1.00165,0.944375,3.53328,0.0372014,873.096,
audio,1.5,90,15,16,5,100,1,1.00165,0.918667,3.53328,0.0372014,873.096,
audio,1.5,100,15,16,5,100,1,1.00165,0.9437,3.53328,0.0372014,873.096,
deep,1.5,1,15,16,5,100,1,1.00057,0.97,202.034,0.0678561,873.096,
deep,1.5,10,15,16,5,100,1,1.00197,0.914,202.034,0.0678561,873.096,
deep,1.5,20,15,16,5,100,1,1.00253,0.9045,202.034,0.0678561,873.096,
deep,1.5,30,15,16,5,100,1,1.00253,0.933,202.034,0.0678561,873.096,
deep,1.5,40,15,16,5,100,1,1.00253,0.9305,202.034,0.0678561,873.096,
deep,1.5,50,15,16,5,100,1,1.00253,0.9016,202.034,0.0678561,873.096,
deep,1.5,60,15,16,5,100,1,1.00253,0.919833,202.034,0.0678561,873.096,
deep,1.5,70,15,16,5,100,1,1.00253,0.911857,202.034,0.0678561,873.096,
deep,1.5,80,15,16,5,100,1,1.00253,0.913875,202.034,0.0678561,873.096,
deep,1.5,90,15,16,5,100,1,1.00253,0.887444,202.034,0.0678561,873.096,
deep,1.5,100,15,16,5,100,1,1.00253,0.9152,202.034,0.0678561,873.096,
nuswide,1.5,1,15,16,5,100,1,1.0047,0.73,59.7278,0.0941974,873.096,
nuswide,1.5,10,15,16,5,100,1,1.00501,0.7,59.7278,0.0941974,873.096,
nuswide,1.5,20,15,16,5,100,1,1.00564,0.6875,59.7278,0.0941974,873.096,
nuswide,1.5,30,15,16,5,100,1,1.00564,0.788333,59.7278,0.0941974,873.096,
nuswide,1.5,40,15,16,5,100,1,1.00564,0.7945,59.7278,0.0941974,873.096,
nuswide,1.5,50,15,16,5,100,1,1.00564,0.7548,59.7278,0.0941974,873.096,
nuswide,1.5,60,15,16,5,100,1,1.00564,0.779167,59.7278,0.0941974,873.096,
nuswide,1.5,70,15,16,5,100,1,1.00564,0.79,59.7278,0.0941974,873.096,
nuswide,1.5,80,15,16,5,100,1,1.00564,0.782875,59.7278,0.0941974,873.096,
nuswide,1.5,90,15,16,5,100,1,1.00564,0.759444,59.7278,0.0941974,873.096,
nuswide,1.5,100,15,16,5,100,1,1.00564,0.7956,59.7278,0.0941974,873.096,
enron,1.5,1,15,16,5,100,1,1.00012,0.98,20.7211,0.0740019,873.096,
enron,1.5,10,15,16,5,100,1,1.00133,0.942,20.7211,0.0740019,873.096,
enron,1.5,20,15,16,5,100,1,1.00174,0.933,20.7211,0.0740019,873.096,
enron,1.5,30,15,16,5,100,1,1.00174,0.952,20.7211,0.0740019,873.096,
enron,1.5,40,15,16,5,100,1,1.00174,0.95025,20.7211,0.0740019,873.096,
enron,1.5,50,15,16,5,100,1,1.00174,0.9202,20.7211,0.0740019,873.096,
enron,1.5,60,15,16,5,100,1,1.00174,0.940333,20.7211,0.0740019,873.096,
enron,1.5,70,15,16,5,100,1,1.00174,0.927429,20.7211,0.0740019,873.096,
enron,1.5,80,15,16,5,100,1,1.00174,0.935,20.7211,0.0740019,873.096,
enron,1.5,90,15,16,5,100,1,1.00174,0.907222,20.7211,0.0740019,873.096,
enron,1.5,100,15,16,5,100,1,1.00174,0.9364,20.7211,0.0740019,873.096,
nuswide,1.5,1,15,16,5,100,1,1.00622,0.61,55.8682,0.0679987,873.096,
nuswide,1.5,10,15,16,5,100,1,1.00653,0.638,55.8682,0.0679987,873.096,
nuswide,1.5,20,15,16,5,100,1,1.00739,0.6245,55.8682,0.0679987,873.096,
nuswide,1.5,30,15,16,5,100,1,1.00739,0.746333,55.8682,0.0679987,873.096,
nuswide,1.5,40,15,16,5,100,1,1.00739,0.756,55.8682,0.0679987,873.096,
nuswide,1.5,50,15,16,5,100,1,1.00739,0.7088,55.8682,0.0679987,873.096,
nuswide,1.5,60,15,16,5,100,1,1.00739,0.74,55.8682,0.0679987,873.096,
nuswide,1.5,70,15,16,5,100,1,1.00739,0.753143,55.8682,0.0679987,873.096,
nuswide,1.5,80,15,16,5,100,1,1.00739,0.743875,55.8682,0.0679987,873.096,
nuswide,1.5,90,15,16,5,100,1,1.00739,0.717667,55.8682,0.0679987,873.096,
nuswide,1.5,100,15,16,5,100,1,1.00739,0.7604,55.8682,0.0679987,873.096,
nytimes,1.5,1,15,16,5,100,1,1.0048,0.64,64.8466,0.0999729,873.096,
nytimes,1.5,10,15,16,5,100,1,1.01079,0.41,64.8466,0.0999729,873.096,
nytimes,1.5,20,15,16,5,100,1,1.01179,0.296,64.8466,0.0999729,873.096,
nytimes,1.5,30,15,16,5,100,1,1.0127,0.256333,64.8466,0.0999729,873.096,
nytimes,1.5,40,15,16,5,100,1,1.01326,0.2525,64.8466,0.0999729,873.096,
nytimes,1.5,50,15,16,5,100,1,1.01369,0.259,64.8466,0.0999729,873.096,
nytimes,1.5,60,15,16,5,100,1,1.01416,0.272,64.8466,0.0999729,873.096,
nytimes,1.5,70,15,16,5,100,1,1.01462,0.308,64.8466,0.0999729,873.096,
nytimes,1.5,80,15,16,5,100,1,1.01502,0.346875,64.8466,0.0999729,873.096,
nytimes,1.5,90,15,16,5,100,1,1.01535,0.377889,64.8466,0.0999729,873.096,
nytimes,1.5,100,15,16,5,100,1,1.01565,0.4078,64.8466,0.0999729,873.096,
astro1m,1.5,1,15,16,5,100,1,1.01618,0.39,204.794,0.0497319,873.097,
astro1m,1.5,10,15,16,5,100,1,1.01649,0.393,204.794,0.0497319,873.097,
astro1m,1.5,20,15,16,5,100,1,1.01768,0.358,204.794,0.0497319,873.097,
astro1m,1.5,30,15,16,5,100,1,1.01877,0.339333,204.794,0.0497319,873.097,
astro1m,1.5,40,15,16,5,100,1,1.01966,0.329,204.794,0.0497319,873.097,
astro1m,1.5,50,15,16,5,100,1,1.02044,0.3242,204.794,0.0497319,873.097,
astro1m,1.5,60,15,16,5,100,1,1.02105,0.319,204.794,0.0497319,873.097,
astro1m,1.5,70,15,16,5,100,1,1.02159,0.315857,204.794,0.0497319,873.097,
astro1m,1.5,80,15,16,5,100,1,1.02207,0.31275,204.794,0.0497319,873.097,
astro1m,1.5,90,15,16,5,100,1,1.02252,0.310556,204.794,0.0497319,873.097,
astro1m,1.5,100,15,16,5,100,1,1.02291,0.3061,204.794,0.0497319,873.097,
audio,1.5,1,15,16,5,100,1,1.00166,0.98,3.5041,0.0306106,873.097,
audio,1.5,10,15,16,5,100,1,1.0019,0.951,3.5041,0.0306106,873.097,
audio,1.5,20,15,16,5,100,1,1.00271,0.941,3.5041,0.0306106,873.097,
audio,1.5,30,15,16,5,100,1,1.00271,0.957333,3.5041,0.0306106,873.097,
audio,1.5,40,15,16,5,100,1,1.00271,0.955,3.5041,0.0306106,873.097,
audio,1.5,50,15,16,5,100,1,1.00271,0.925,3.5041,0.0306106,873.097,
audio,1.5,60,15,16,5,100,1,1.00271,0.941167,3.5041,0.0306106,873.097,
audio,1.5,70,15,16,5,100,1,1.00271,0.93,3.5041,0.0306106,873.097,
audio,1.5,80,15,16,5,100,1,1.00271,0.934125,3.5041,0.0306106,873.097,
audio,1.5,90,15,16,5,100,1,1.00271,0.908111,3.5041,0.0306106,873.097,
audio,1.5,100,15,16,5,100,1,1.00271,0.9338,3.5041,0.0306106,873.097,
nuswide,1.5,1,15,16,5,100,1,1.00585,0.64,52.3596,0.0476105,873.097,
nuswide,1.5,10,15,16,5,100,1,1.00728,0.593,52.3596,0.0476105,873.097,
nuswide,1.5,20,15,16,5,100,1,1.00853,0.5705,52.3596,0.0476105,873.097,
nuswide,1.5,30,15,16,5,100,1,1.00853,0.710667,52.3596,0.0476105,873.097,
nuswide,1.5,40,15,16,5,100,1,1.00853,0.721,52.3596,0.0476105,873.097,
nuswide,1.5,50,15,16,5,100,1,1.00853,0.6724,52.3596,0.0476105,873.097,
nuswide,1.5,60,15,16,5,100,1,1.00853,0.705667,52.3596,0.0476105,873.097,
nuswide,1.5,70,15,16,5,100,1,1.00853,0.724,52.3596,0.0476105,873.097,
nuswide,1.5,80,15,16,5,100,1,1.00853,0.712875,52.3596,0.0476105,873.097,
nuswide,1.5,90,15,16,5,100,1,1.00853,0.685889,52.3596,0.0476105,873.097,
nuswide,1.5,100,15,16,5,100,1,1.00853,0.7304,52.3596,0.0476105,873.097,
bigann,1.5,1,15,16,5,100,1,1.0002,0.99,176.102,0.0478961,873.097,
bigann,1.5,10,15,16,5,100,1,1.00086,0.97,176.102,0.0478961,873.097,
bigann,1.5,20,15,16,5,100,1,1.00116,0.962,176.102,0.0478961,873.097,
bigann,1.5,30,15,16,5,100,1,1.00135,0.956333,176.102,0.0478961,873.097,
bigann,1.5,40,15,16,5,100,1,1.00154,0.95025,176.102,0.0478961,873.097,
bigann,1.5,50,15,16,5,100,1,1.00178,0.944,176.102,0.0478961,873.097,
bigann,1.5,60,15,16,5,100,1,1.002,0.937,176.102,0.0478961,873.097,
bigann,1.5,70,15,16,5,100,1,1.00223,0.930714,176.102,0.0478961,873.097,
bigann,1.5,80,15,16,5,100,1,1.00244,0.92575,176.102,0.0478961,873.097,
bigann,1.5,90,15,16,5,100,1,1.00263,0.921333,176.102,0.0478961,873.097,
bigann,1.5,100,15,16,5,100,1,1.00284,0.9164,176.102,0.0478961,873.097,
nytimes,1.5,1,15,16,5,100,1,1.00774,0.63,57.9195,0.0747291,873.097,
nytimes,1.5,10,15,16,5,100,1,1.01328,0.417,57.9195,0.0747291,873.097,
nytimes,1.5,20,15,16,5,100,1,1.01508,0.2915,57.9195,0.0747291,873.097,
nytimes,1.5,30,15,16,5,100,1,1.01644,0.26,57.9195,0.0747291,873.097,
nytimes,1.5,40,15,16,5,100,1,1.01727,0.2545,57.9195,0.0747291,873.097,
nytimes,1.5,50,15,16,5,100,1,1.01789,0.259,57.9195,0.0747291,873.097,
nytimes,1.5,60,15,16,5,100,1,1.0184,0.2815,57.9195,0.0747291,873.097,
nytimes,1.5,70,15,16,5,100,1,1.01883,0.296857,57.9195,0.0747291,873.097,
nytimes,1.5,80,15,16,5,100,1,1.01922,0.31525,57.9195,0.0747291,873.097,
nytimes,1.5,90,15,16,5,100,1,1.01957,0.340222,57.9195,0.0747291,873.097,
nytimes,1.5,100,15,16,5,100,1,1.01992,0.3742,57.9195,0.0747291,873.097,
cifar,1.5,1,15,16,5,100,1,1.00228,0.95,5.26832,0.0661518,873.097,
cifar,1.5,10,15,16,5,100,1,1.00308,0.905,5.26832,0.0661518,873.097,
cifar,1.5,20,15,16,5,100,1,1.00412,0.8725,5.26832,0.0661518,873.097,
cifar,1.5,30,15,16,5,100,1,1.00412,0.911667,5.26832,0.0661518,873.097,
cifar,1.5,40,15,16,5,100,1,1.00412,0.91575,5.26832,0.0661518,873.097,
cifar,1.5,50,15,16,5,100,1,1.00412,0.8842,5.26832,0.0661518,873.097,
cifar,1.5,60,15,16,5,100,1,1.00412,0.902167,5.26832,0.0661518,873.097,
cifar,1.5,70,15,16,5,100,1,1.00412,0.897429,5.26832,0.0661518,873.097,
